order_id,customer_id,order_placement_date,On Time,In Full,On Time In Full,customer_name,city,ontime_target%,infull_target%,otif_target%,date,mmm_yy,week_no,days_for_delivery,total_order_qty,total_delivery_qty,volume_fill_rate
FJUL76122303,789122,2022-07-05,0,0,0,Coolblue,Vadodara,76,65,49,05-Jul-22,Jul 22,28,1,76,68,89.47368421052632
FJUL78122102,789122,2022-07-05,0,100,0,Coolblue,Vadodara,76,65,49,05-Jul-22,Jul 22,28,3,301,301,100.0
FJUL76122403,789122,2022-07-05,100,100,100,Coolblue,Vadodara,76,65,49,05-Jul-22,Jul 22,28,1,261,261,100.0
FJUL78122502,789122,2022-07-05,100,100,100,Coolblue,Vadodara,76,65,49,05-Jul-22,Jul 22,28,3,142,142,100.0
FJUL76220602,789220,2022-07-05,100,0,0,Atlas Stores,Surat,91,76,69,05-Jul-22,Jul 22,28,1,1594,1555,97.55332496863237
FJUL77220402,789220,2022-07-05,100,0,0,Atlas Stores,Surat,91,76,69,05-Jul-22,Jul 22,28,2,578,536,92.73356401384083
FJUL77220102,789220,2022-07-05,0,100,0,Atlas Stores,Surat,91,76,69,05-Jul-22,Jul 22,28,2,465,465,100.0
FJUL76220503,789220,2022-07-05,0,100,0,Atlas Stores,Surat,91,76,69,05-Jul-22,Jul 22,28,1,179,179,100.0
FJUL78220603,789220,2022-07-05,100,100,100,Atlas Stores,Surat,91,76,69,05-Jul-22,Jul 22,28,3,559,559,100.0
FJUL78520603,789520,2022-07-05,100,0,0,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,3,170,153,90.0
FJUL76520302,789520,2022-07-05,0,0,0,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,1,81,73,90.12345679012346
FJUL77520203,789520,2022-07-05,0,0,0,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,2,631,606,96.03803486529318
FJUL78520101,789520,2022-07-05,0,100,0,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,3,469,469,100.0
FJUL76520201,789520,2022-07-05,100,100,100,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,1,479,479,100.0
FJUL78520202,789520,2022-07-05,100,100,100,Acclaimed Stores,Surat,75,68,51,05-Jul-22,Jul 22,28,3,250,250,100.0
FJUL77501603,789501,2022-07-05,100,0,0,Viveks Stores,Surat,92,80,74,05-Jul-22,Jul 22,28,2,623,550,88.28250401284109
FJUL78501602,789501,2022-07-05,100,0,0,Viveks Stores,Surat,92,80,74,05-Jul-22,Jul 22,28,3,631,625,99.04912836767036
FJUL78503601,789503,2022-07-05,100,0,0,Viveks Stores,Vadodara,86,82,71,05-Jul-22,Jul 22,28,3,774,755,97.5452196382429
FJUL77503301,789503,2022-07-05,0,100,0,Viveks Stores,Vadodara,86,82,71,05-Jul-22,Jul 22,28,2,52,52,100.0
FJUL78503302,789503,2022-07-05,100,100,100,Viveks Stores,Vadodara,86,82,71,05-Jul-22,Jul 22,28,3,38,38,100.0
FJUL76503602,789503,2022-07-05,100,100,100,Viveks Stores,Vadodara,86,82,71,05-Jul-22,Jul 22,28,1,490,490,100.0
FJUL77503502,789503,2022-07-05,100,100,100,Viveks Stores,Vadodara,86,82,71,05-Jul-22,Jul 22,28,2,131,131,100.0
FJUL77403403,789403,2022-07-05,100,0,0,Propel Mart,Vadodara,86,79,68,05-Jul-22,Jul 22,28,2,1223,1203,98.36467702371219
FJUL76403202,789403,2022-07-05,100,0,0,Propel Mart,Vadodara,86,79,68,05-Jul-22,Jul 22,28,1,225,180,80.0
FJUL78403103,789403,2022-07-05,100,100,100,Propel Mart,Vadodara,86,79,68,05-Jul-22,Jul 22,28,3,412,412,100.0
FJUL77403302,789403,2022-07-05,100,100,100,Propel Mart,Vadodara,86,79,68,05-Jul-22,Jul 22,28,2,64,64,100.0
FJUL76421402,789421,2022-07-05,100,0,0,Lotus Mart,Ahmedabad,78,66,51,05-Jul-22,Jul 22,28,1,518,501,96.71814671814671
FJUL77421602,789421,2022-07-05,100,0,0,Lotus Mart,Ahmedabad,78,66,51,05-Jul-22,Jul 22,28,2,535,515,96.26168224299066
FJUL76421103,789421,2022-07-05,0,0,0,Lotus Mart,Ahmedabad,78,66,51,05-Jul-22,Jul 22,28,1,330,314,95.15151515151516
FJUL77421402,789421,2022-07-05,0,0,0,Lotus Mart,Ahmedabad,78,66,51,05-Jul-22,Jul 22,28,2,728,691,94.91758241758241
FJUL77421203,789421,2022-07-05,0,100,0,Lotus Mart,Ahmedabad,78,66,51,05-Jul-22,Jul 22,28,2,179,179,100.0
FJUL77303603,789303,2022-07-05,100,0,0,Expression Stores,Vadodara,88,78,69,05-Jul-22,Jul 22,28,2,963,866,89.92731048805815
FJUL78303503,789303,2022-07-05,100,0,0,Expression Stores,Vadodara,88,78,69,05-Jul-22,Jul 22,28,3,970,893,92.06185567010309
FJUL76303402,789303,2022-07-05,0,0,0,Expression Stores,Vadodara,88,78,69,05-Jul-22,Jul 22,28,1,715,699,97.76223776223776
FJUL77303602,789303,2022-07-05,0,100,0,Expression Stores,Vadodara,88,78,69,05-Jul-22,Jul 22,28,2,172,172,100.0
FJUL76303603,789303,2022-07-05,100,100,100,Expression Stores,Vadodara,88,78,69,05-Jul-22,Jul 22,28,1,585,585,100.0
FJUL78121203,789121,2022-07-05,0,0,0,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,3,172,163,94.76744186046511
FJUL78121103,789121,2022-07-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,3,417,417,100.0
FJUL77121402,789121,2022-07-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,2,256,256,100.0
FJUL76121601,789121,2022-07-05,0,100,0,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,1,359,359,100.0
FJUL78121301,789121,2022-07-05,100,100,100,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,3,48,48,100.0
FJUL77121103,789121,2022-07-05,100,100,100,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,2,483,483,100.0
FJUL78121502,789121,2022-07-05,100,100,100,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,3,246,246,100.0
FJUL76121402,789121,2022-07-05,100,100,100,Coolblue,Ahmedabad,78,77,60,05-Jul-22,Jul 22,28,1,245,245,100.0
FJUL76522603,789522,2022-07-05,100,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,1,175,140,80.0
FJUL76522303,789522,2022-07-05,0,0,0,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,1,53,48,90.56603773584906
FJUL78522501,789522,2022-07-05,0,100,0,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,3,212,212,100.0
FJUL76522201,789522,2022-07-05,0,100,0,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,1,172,172,100.0
FJUL78522601,789522,2022-07-05,0,100,0,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,3,117,117,100.0
FJUL77522501,789522,2022-07-05,100,100,100,Acclaimed Stores,Vadodara,76,79,60,05-Jul-22,Jul 22,28,2,177,177,100.0
FJUL76420203,789420,2022-07-05,0,0,0,Lotus Mart,Surat,75,79,59,05-Jul-22,Jul 22,28,1,256,230,89.84375
FJUL77420602,789420,2022-07-05,0,0,0,Lotus Mart,Surat,75,79,59,05-Jul-22,Jul 22,28,2,84,76,90.47619047619048
FJUL76420303,789420,2022-07-05,0,100,0,Lotus Mart,Surat,75,79,59,05-Jul-22,Jul 22,28,1,22,22,100.0
FJUL78420501,789420,2022-07-05,0,100,0,Lotus Mart,Surat,75,79,59,05-Jul-22,Jul 22,28,3,210,210,100.0
FJUL76720603,789720,2022-07-05,100,0,0,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,1,991,854,86.17558022199799
FJUL76720103,789720,2022-07-05,0,0,0,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,1,436,349,80.04587155963303
FJUL78720403,789720,2022-07-05,0,0,0,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,3,277,249,89.89169675090253
FJUL78720102,789720,2022-07-05,0,100,0,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,3,445,445,100.0
FJUL76720402,789720,2022-07-05,0,100,0,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,1,491,491,100.0
FJUL77720503,789720,2022-07-05,100,100,100,Logic Stores,Surat,86,77,66,05-Jul-22,Jul 22,28,2,118,118,100.0
FJUL77521301,789521,2022-07-05,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,2,30,24,80.0
FJUL78521403,789521,2022-07-05,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,3,811,762,93.9580764488286
FJUL78521303,789521,2022-07-05,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,3,386,372,96.37305699481865
FJUL78521203,789521,2022-07-05,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,3,479,455,94.98956158663883
FJUL76521102,789521,2022-07-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,1,488,488,100.0
FJUL77521403,789521,2022-07-05,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,2,362,362,100.0
FJUL76521401,789521,2022-07-05,100,100,100,Acclaimed Stores,Ahmedabad,78,79,62,05-Jul-22,Jul 22,28,1,462,462,100.0
FJUL77422502,789422,2022-07-05,100,0,0,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,2,252,243,96.42857142857143
FJUL78422103,789422,2022-07-05,0,0,0,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,3,496,397,80.04032258064517
FJUL78422602,789422,2022-07-05,0,0,0,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,3,438,433,98.85844748858447
FJUL76422402,789422,2022-07-05,0,100,0,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,1,500,500,100.0
FJUL77422402,789422,2022-07-05,0,100,0,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,2,375,375,100.0
FJUL77422102,789422,2022-07-05,100,100,100,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,2,465,465,100.0
FJUL78422603,789422,2022-07-05,100,100,100,Lotus Mart,Vadodara,79,81,64,05-Jul-22,Jul 22,28,3,126,126,100.0
FJUL77603503,789603,2022-07-05,100,0,0,Info Stores,Vadodara,92,75,69,05-Jul-22,Jul 22,28,2,599,586,97.8297161936561
FJUL78603601,789603,2022-07-05,0,100,0,Info Stores,Vadodara,92,75,69,05-Jul-22,Jul 22,28,3,147,147,100.0
FJUL79103202,789103,2022-07-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,3,603,552,91.54228855721394
FJUL77103602,789103,2022-07-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,1,247,220,89.06882591093117
FJUL78103402,789103,2022-07-06,100,0,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,2,820,802,97.80487804878048
FJUL79103301,789103,2022-07-06,0,0,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,3,62,56,90.32258064516128
FJUL77103203,789103,2022-07-06,0,0,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,1,153,122,79.73856209150327
FJUL77103601,789103,2022-07-06,0,100,0,Vijay Stores,Vadodara,92,67,62,06-Jul-22,Jul 22,28,1,96,96,100.0
FJUL77903502,789903,2022-07-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Jul-22,Jul 22,28,1,1074,1032,96.08938547486034
FJUL78903203,789903,2022-07-06,100,0,0,Elite Mart,Vadodara,92,65,60,06-Jul-22,Jul 22,28,2,360,324,90.0
FJUL79903501,789903,2022-07-06,0,0,0,Elite Mart,Vadodara,92,65,60,06-Jul-22,Jul 22,28,3,308,290,94.15584415584416
FJUL77903303,789903,2022-07-06,0,100,0,Elite Mart,Vadodara,92,65,60,06-Jul-22,Jul 22,28,1,35,35,100.0
FJUL78903502,789903,2022-07-06,100,100,100,Elite Mart,Vadodara,92,65,60,06-Jul-22,Jul 22,28,2,452,452,100.0
FJUL79702501,789702,2022-07-06,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,06-Jul-22,Jul 22,28,3,588,576,97.95918367346938
FJUL78702503,789702,2022-07-06,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,06-Jul-22,Jul 22,28,2,973,931,95.68345323741008
FJUL77702502,789702,2022-07-06,0,0,0,Sorefoz Mart,Ahmedabad,89,66,59,06-Jul-22,Jul 22,28,1,128,122,95.3125
FJUL77702101,789702,2022-07-06,100,100,100,Sorefoz Mart,Ahmedabad,89,66,59,06-Jul-22,Jul 22,28,1,341,341,100.0
FJUL79601301,789601,2022-07-06,100,0,0,Info Stores,Surat,92,67,62,06-Jul-22,Jul 22,28,3,97,92,94.84536082474226
FJUL78601603,789601,2022-07-06,100,0,0,Info Stores,Surat,92,67,62,06-Jul-22,Jul 22,28,2,513,492,95.90643274853801
FJUL77601601,789601,2022-07-06,100,0,0,Info Stores,Surat,92,67,62,06-Jul-22,Jul 22,28,1,59,53,89.83050847457628
FJUL78601602,789601,2022-07-06,0,0,0,Info Stores,Surat,92,67,62,06-Jul-22,Jul 22,28,2,194,184,94.84536082474226
FJUL77301502,789301,2022-07-06,100,0,0,Expression Stores,Surat,89,78,69,06-Jul-22,Jul 22,28,1,207,203,98.06763285024155
FJUL78301603,789301,2022-07-06,0,100,0,Expression Stores,Surat,89,78,69,06-Jul-22,Jul 22,28,2,60,60,100.0
FJUL79301202,789301,2022-07-06,100,100,100,Expression Stores,Surat,89,78,69,06-Jul-22,Jul 22,28,3,744,744,100.0
FJUL78301302,789301,2022-07-06,100,100,100,Expression Stores,Surat,89,78,69,06-Jul-22,Jul 22,28,2,33,33,100.0
FJUL79203603,789203,2022-07-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Jul-22,Jul 22,28,3,1435,1433,99.86062717770035
FJUL78203602,789203,2022-07-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Jul-22,Jul 22,28,2,930,862,92.68817204301075
FJUL77203603,789203,2022-07-06,100,0,0,Rel Fresh,Vadodara,92,76,70,06-Jul-22,Jul 22,28,1,468,460,98.29059829059828
FJUL77621503,789621,2022-07-06,100,0,0,Expert Mart,Ahmedabad,92,81,75,06-Jul-22,Jul 22,28,1,435,373,85.74712643678161
FJUL79621603,789621,2022-07-06,0,0,0,Expert Mart,Ahmedabad,92,81,75,06-Jul-22,Jul 22,28,3,447,434,97.0917225950783
FJUL77621603,789621,2022-07-06,0,100,0,Expert Mart,Ahmedabad,92,81,75,06-Jul-22,Jul 22,28,1,168,168,100.0
FJUL79621402,789621,2022-07-06,100,100,100,Expert Mart,Ahmedabad,92,81,75,06-Jul-22,Jul 22,28,3,459,459,100.0
FJUL78621601,789621,2022-07-06,100,100,100,Expert Mart,Ahmedabad,92,81,75,06-Jul-22,Jul 22,28,2,531,531,100.0
FJUL78101603,789101,2022-07-06,100,0,0,Vijay Stores,Surat,86,80,69,06-Jul-22,Jul 22,28,2,734,697,94.95912806539509
FJUL77101401,789101,2022-07-06,100,0,0,Vijay Stores,Surat,86,80,69,06-Jul-22,Jul 22,28,1,672,574,85.41666666666666
FJUL77101601,789101,2022-07-06,0,100,0,Vijay Stores,Surat,86,80,69,06-Jul-22,Jul 22,28,1,138,138,100.0
FJUL79101501,789101,2022-07-06,100,100,100,Vijay Stores,Surat,86,80,69,06-Jul-22,Jul 22,28,3,701,701,100.0
FJUL79102603,789102,2022-07-06,100,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,3,1904,1715,90.07352941176471
FJUL78102401,789102,2022-07-06,100,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,2,430,418,97.20930232558139
FJUL78102201,789102,2022-07-06,0,0,0,Vijay Stores,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,2,176,167,94.88636363636364
FJUL78102501,789102,2022-07-06,0,100,0,Vijay Stores,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,2,242,242,100.0
FJUL77102603,789102,2022-07-06,100,100,100,Vijay Stores,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,1,262,262,100.0
FJUL78902401,789902,2022-07-06,100,0,0,Elite Mart,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,2,458,449,98.0349344978166
FJUL77902302,789902,2022-07-06,0,0,0,Elite Mart,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,1,66,63,95.45454545454545
FJUL79902503,789902,2022-07-06,100,100,100,Elite Mart,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,3,382,382,100.0
FJUL77902403,789902,2022-07-06,100,100,100,Elite Mart,Ahmedabad,90,81,73,06-Jul-22,Jul 22,28,1,292,292,100.0
FJUL77201503,789201,2022-07-06,100,0,0,Rel Fresh,Surat,87,81,70,06-Jul-22,Jul 22,28,1,611,558,91.32569558101473
FJUL79201202,789201,2022-07-06,100,0,0,Rel Fresh,Surat,87,81,70,06-Jul-22,Jul 22,28,3,876,826,94.29223744292237
FJUL78201202,789201,2022-07-06,0,100,0,Rel Fresh,Surat,87,81,70,06-Jul-22,Jul 22,28,2,190,190,100.0
FJUL77201603,789201,2022-07-06,100,100,100,Rel Fresh,Surat,87,81,70,06-Jul-22,Jul 22,28,1,117,117,100.0
FJUL79201603,789201,2022-07-06,100,100,100,Rel Fresh,Surat,87,81,70,06-Jul-22,Jul 22,28,3,119,119,100.0
FJUL78202503,789202,2022-07-06,100,0,0,Rel Fresh,Ahmedabad,85,81,69,06-Jul-22,Jul 22,28,2,1398,1386,99.14163090128756
FJUL79202601,789202,2022-07-06,100,0,0,Rel Fresh,Ahmedabad,85,81,69,06-Jul-22,Jul 22,28,3,970,928,95.6701030927835
FJUL77202303,789202,2022-07-06,100,100,100,Rel Fresh,Ahmedabad,85,81,69,06-Jul-22,Jul 22,28,1,500,500,100.0
FJUL79321401,789321,2022-07-06,0,100,0,Chiptec Stores,Ahmedabad,87,81,70,06-Jul-22,Jul 22,28,3,230,230,100.0
FJUL77321301,789321,2022-07-06,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,06-Jul-22,Jul 22,28,1,76,76,100.0
FJUL77321501,789321,2022-07-06,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,06-Jul-22,Jul 22,28,1,221,221,100.0
FJUL78321202,789321,2022-07-06,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,06-Jul-22,Jul 22,28,2,444,444,100.0
FJUL79402302,789402,2022-07-06,100,0,0,Propel Mart,Ahmedabad,89,80,71,06-Jul-22,Jul 22,28,3,31,29,93.54838709677419
FJUL78402501,789402,2022-07-06,100,100,100,Propel Mart,Ahmedabad,89,80,71,06-Jul-22,Jul 22,28,2,697,697,100.0
FJUL77402603,789402,2022-07-06,100,100,100,Propel Mart,Ahmedabad,89,80,71,06-Jul-22,Jul 22,28,1,259,259,100.0
FJUL77221403,789221,2022-07-06,100,0,0,Atlas Stores,Ahmedabad,85,80,68,06-Jul-22,Jul 22,28,1,2037,1910,93.7653411880216
FJUL78221602,789221,2022-07-06,100,0,0,Atlas Stores,Ahmedabad,85,80,68,06-Jul-22,Jul 22,28,2,979,973,99.38712972420838
FJUL79221501,789221,2022-07-06,100,0,0,Atlas Stores,Ahmedabad,85,80,68,06-Jul-22,Jul 22,28,3,1543,1519,98.44458846403111
FJUL79703503,789703,2022-07-06,0,100,0,Sorefoz Mart,Vadodara,85,78,66,06-Jul-22,Jul 22,28,3,106,106,100.0
FJUL78703501,789703,2022-07-06,100,100,100,Sorefoz Mart,Vadodara,85,78,66,06-Jul-22,Jul 22,28,2,554,554,100.0
FJUL79703301,789703,2022-07-06,100,100,100,Sorefoz Mart,Vadodara,85,78,66,06-Jul-22,Jul 22,28,3,530,530,100.0
FJUL77703501,789703,2022-07-06,100,100,100,Sorefoz Mart,Vadodara,85,78,66,06-Jul-22,Jul 22,28,1,677,677,100.0
FJUL77401302,789401,2022-07-06,100,0,0,Propel Mart,Surat,85,79,67,06-Jul-22,Jul 22,28,1,286,275,96.15384615384616
FJUL79401603,789401,2022-07-06,100,0,0,Propel Mart,Surat,85,79,67,06-Jul-22,Jul 22,28,3,1263,1225,96.99129057798892
FJUL78401501,789401,2022-07-06,100,0,0,Propel Mart,Surat,85,79,67,06-Jul-22,Jul 22,28,2,550,540,98.18181818181819
FJUL79622302,789622,2022-07-06,100,0,0,Expert Mart,Vadodara,90,79,71,06-Jul-22,Jul 22,28,3,366,335,91.53005464480874
FJUL77622502,789622,2022-07-06,100,0,0,Expert Mart,Vadodara,90,79,71,06-Jul-22,Jul 22,28,1,383,361,94.25587467362925
FJUL77622503,789622,2022-07-06,0,0,0,Expert Mart,Vadodara,90,79,71,06-Jul-22,Jul 22,28,1,529,509,96.21928166351607
FJUL78622401,789622,2022-07-06,100,100,100,Expert Mart,Vadodara,90,79,71,06-Jul-22,Jul 22,28,2,444,444,100.0
FJUL79320501,789320,2022-07-06,100,0,0,Chiptec Stores,Surat,91,81,74,06-Jul-22,Jul 22,28,3,196,176,89.79591836734694
FJUL77320503,789320,2022-07-06,100,100,100,Chiptec Stores,Surat,91,81,74,06-Jul-22,Jul 22,28,1,272,272,100.0
FJUL78320602,789320,2022-07-06,100,100,100,Chiptec Stores,Surat,91,81,74,06-Jul-22,Jul 22,28,2,61,61,100.0
FJUL79721601,789721,2022-07-06,100,0,0,Logic Stores,Ahmedabad,89,75,67,06-Jul-22,Jul 22,28,3,747,651,87.14859437751004
FJUL77721501,789721,2022-07-06,100,0,0,Logic Stores,Ahmedabad,89,75,67,06-Jul-22,Jul 22,28,1,180,162,90.0
FJUL78721201,789721,2022-07-06,0,100,0,Logic Stores,Ahmedabad,89,75,67,06-Jul-22,Jul 22,28,2,105,105,100.0
FJUL78721501,789721,2022-07-06,100,100,100,Logic Stores,Ahmedabad,89,75,67,06-Jul-22,Jul 22,28,2,147,147,100.0
FJUL77122402,789122,2022-07-06,100,0,0,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,1,263,237,90.11406844106465
FJUL79122501,789122,2022-07-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,3,230,184,80.0
FJUL79122203,789122,2022-07-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,3,492,467,94.91869918699187
FJUL78122601,789122,2022-07-06,0,0,0,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,2,82,66,80.48780487804879
FJUL77122502,789122,2022-07-06,0,100,0,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,1,126,126,100.0
FJUL79122603,789122,2022-07-06,100,100,100,Coolblue,Vadodara,76,65,49,06-Jul-22,Jul 22,28,3,185,185,100.0
FJUL77220501,789220,2022-07-06,0,100,0,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,1,161,161,100.0
FJUL78220501,789220,2022-07-06,0,100,0,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,2,217,217,100.0
FJUL79220402,789220,2022-07-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,3,825,825,100.0
FJUL77220401,789220,2022-07-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,1,263,263,100.0
FJUL78220602,789220,2022-07-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,2,763,763,100.0
FJUL77220503,789220,2022-07-06,100,100,100,Atlas Stores,Surat,91,76,69,06-Jul-22,Jul 22,28,1,493,493,100.0
FJUL78520102,789520,2022-07-06,100,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,2,486,437,89.91769547325103
FJUL78520302,789520,2022-07-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,2,25,24,96.0
FJUL78520201,789520,2022-07-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,2,491,442,90.020366598778
FJUL77520603,789520,2022-07-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,1,103,93,90.29126213592234
FJUL77520602,789520,2022-07-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,1,225,209,92.88888888888889
FJUL79520602,789520,2022-07-06,0,0,0,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,3,115,103,89.56521739130436
FJUL77520102,789520,2022-07-06,100,100,100,Acclaimed Stores,Surat,75,68,51,06-Jul-22,Jul 22,28,1,482,482,100.0
FJUL78501603,789501,2022-07-06,100,0,0,Viveks Stores,Surat,92,80,74,06-Jul-22,Jul 22,28,2,1411,1371,97.16513111268604
FJUL77501602,789501,2022-07-06,100,0,0,Viveks Stores,Surat,92,80,74,06-Jul-22,Jul 22,28,1,708,677,95.62146892655367
FJUL79501202,789501,2022-07-06,100,0,0,Viveks Stores,Surat,92,80,74,06-Jul-22,Jul 22,28,3,267,254,95.13108614232209
FJUL78501303,789501,2022-07-06,0,100,0,Viveks Stores,Surat,92,80,74,06-Jul-22,Jul 22,28,2,232,232,100.0
FJUL79501502,789501,2022-07-06,100,100,100,Viveks Stores,Surat,92,80,74,06-Jul-22,Jul 22,28,3,566,566,100.0
FJUL79503303,789503,2022-07-06,100,0,0,Viveks Stores,Vadodara,86,82,71,06-Jul-22,Jul 22,28,3,87,83,95.40229885057471
FJUL77503603,789503,2022-07-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Jul-22,Jul 22,28,1,179,179,100.0
FJUL78503602,789503,2022-07-06,100,100,100,Viveks Stores,Vadodara,86,82,71,06-Jul-22,Jul 22,28,2,564,564,100.0
FJUL79403402,789403,2022-07-06,0,100,0,Propel Mart,Vadodara,86,79,68,06-Jul-22,Jul 22,28,3,471,471,100.0
FJUL77403301,789403,2022-07-06,100,100,100,Propel Mart,Vadodara,86,79,68,06-Jul-22,Jul 22,28,1,281,281,100.0
FJUL78403303,789403,2022-07-06,100,100,100,Propel Mart,Vadodara,86,79,68,06-Jul-22,Jul 22,28,2,61,61,100.0
FJUL79403303,789403,2022-07-06,100,100,100,Propel Mart,Vadodara,86,79,68,06-Jul-22,Jul 22,28,3,531,531,100.0
FJUL78421201,789421,2022-07-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,2,485,461,95.05154639175257
FJUL79421201,789421,2022-07-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,3,216,205,94.9074074074074
FJUL77421502,789421,2022-07-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,1,237,213,89.87341772151899
FJUL79421601,789421,2022-07-06,100,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,3,154,123,79.87012987012987
FJUL77421603,789421,2022-07-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,1,570,501,87.89473684210526
FJUL77421302,789421,2022-07-06,0,0,0,Lotus Mart,Ahmedabad,78,66,51,06-Jul-22,Jul 22,28,1,99,79,79.7979797979798
